1,2,3,4,5,6,7,8,9,10
41557.3088,23205.63977,8104.080027,48226.14358,5487.77371,26977.30453,38736.3867,294.9739292,43952.99676,19457.0443
44231.52799,24970.53382,8387.363342,51452.81029,6217.319539,28085.54161,41930.10744,188.5858804,46262.24135,21866.94322
42249.12964,24111.05141,7786.903173,49257.29005,6307.29717,26225.87073,40705.99803,90.79794512,43662.48261,22000.13043
42353.06372,24430.88438,7583.973487,49482.02517,6701.248544,25687.1444,41447.92797,31.89419235,43212.80889,23175.4341
40201.06869,23437.00542,6990.705133,47059.26494,6728.199075,23808.97793,39936.48769,2.940197737,40461.48341,23065.05616
40427.04023,23817.79333,6823.825861,47408.92661,7143.608059,23366.63022,40743.77925,4.293456273,40104.24381,24268.91558
40251.83369,23962.70668,6591.889971,47281.46225,7496.435453,22692.1094,41132.07127,34.1448293,39323.63354,25232.38639
40263.86925,24218.23985,6394.373606,47366.89133,7890.205633,22126.30102,41693.63849,92.38959827,38704.89207,26306.09833
39927.83882,24262.56064,6146.111274,47035.64198,8219.972517,21375.04121,41874.38566,177.2649028,37734.47901,27139.19779
39795.89622,24428.14085,5934.478872,46937.4887,8594.241257,20741.27312,42246.73835,289.5978039,36943.62395,28092.26111
40221.83191,24938.10393,5807.600749,47491.1529,9098.942898,20396.09825,43198.39344,434.3928141,36645.81444,29438.56471
39077.09275,24469.89246,5460.239881,46182.98991,9247.537772,19266.88488,42437.71104,586.1744321,34911.18528,29606.86122
37683.67926,23830.3665,5092.769019,44572.01403,9316.96603,18053.26586,41360.36654,748.7858142,32982.93675,29510.41497
36967.38332,23606.07072,4829.248337,43753.98737,9537.300916,17196.36234,40985.73318,938.9855412,31670.66552,29878.2231
37134.20061,23942.37236,4686.362696,43974.84799,9985.240081,16761.08256,41567.74756,1172.736817,31111.30513,30932.14899
36127.96284,23517.2095,4401.883955,42800.31956,10113.92954,15811.32888,40811.59692,1387.386746,29572.66363,30973.3014
36545.89505,24015.50841,4296.257873,43306.97815,10640.01418,15496.68649,41641.78479,1675.719016,29199.7373,32204.70326
35777.49964,23732.10343,4055.385961,42402.16208,10821.6956,14687.74526,41100.5591,1929.156692,27875.7843,32364.97353
35086.63142,23491.11946,3832.111896,41583.58619,11014.924,13934.51483,40618.71299,2196.267817,26632.45432,32542.98496
35586.51226,24046.20273,3742.393829,42170.81132,11584.295,13661.26036,41497.27459,2557.385658,26289.03258,33801.36584
35910.08314,24487.26522,3633.541274,42543.54848,12110.18646,13314.24159,42160.54456,2934.321694,25791.90697,34889.66096
33847.62822,23290.51914,3292.772872,40084.94527,11815.0038,12110.19587,39992.87456,3118.368446,23611.39119,33601.08029
33974.40469,23588.18806,3175.140131,40214.81831,12264.89558,11719.62986,40381.50991,3502.755444,22993.72683,34422.98163
33853.0088,23713.57469,3036.897686,40045.95328,12628.86187,11248.68747,40459.33419,3879.878005,22204.72946,34970.79327
33344.87036,23564.13533,2868.890382,39415.21057,12844.34933,10662.66948,40055.14206,4222.933701,21172.99181,35083.34204
31786.53093,22659.71745,2620.566699,37540.33879,12633.26166,9772.094115,38361.86104,4424.329681,19516.52076,34028.46545
32284.42157,23214.52814,2548.07002,38090.39744,13229.36793,9532.456826,39128.99711,4914.600218,19144.55202,35131.27499
32567.3611,23619.5692,2458.380942,38381.33872,13749.83644,9225.8177,39624.30029,5397.937879,18629.4156,35988.98858
31647.82014,23148.52098,2282.561197,37251.55631,13757.2912,8592.151774,38638.69972,5688.027707,17441.34321,35482.24395
31180.12012,22999.33054,2146.409889,36651.34201,13946.20347,8103.601847,38184.27692,6053.877456,16533.71809,35434.66047
30306.96127,22542.70929,1989.101057,35572.53019,13939.06858,7531.314461,37214.11402,6334.718774,15442.21662,34880.89072
29160.66356,21870.37235,1822.604136,34172.69177,13782.7114,6920.186861,35888.3524,6540.545518,14257.26471,33959.13944
29332.27694,22180.36898,1743.805551,34315.198,14238.6875,6638.937127,36168.1982,7038.750125,13741.39057,34533.93477
29980.60072,22855.8349,1693.171145,35009.82028,14938.27096,6463.091867,37023.91155,7675.618494,13437.59239,35654.60227
27217.06131,20917.1112,1458.253371,31721.21524,13912.1246,5580.534659,33649.73354,7414.929672,11653.12103,32668.71675
29132.5068,22569.00285,1478.746212,33884.10554,15268.13082,5672.893473,36045.89611,8425.145286,11895.80139,35263.96322
29374.5527,22937.7345,1410.493938,34091.79674,15776.31125,5423.949104,36360.30015,8997.257645,11419.98696,35829.40975
28306.2052,22278.02707,1283.779699,32777.20589,15571.08837,4948.048387,35039.52176,9162.713932,10458.85444,34763.49161
27859.08098,22097.80387,1191.436069,32182.53222,15688.82387,4602.3463,34475.2234,9511.092336,9764.945775,34422.72634
26605.33592,21267.19037,1071.055747,30657.52705,15330.9041,4146.218729,32901.64374,9561.360555,8829.257849,33048.53423
26610.07666,21434.76284,1006.531227,30583.10202,15682.5045,3904.503647,32873.77,10048.35897,8343.749224,33205.29442
26295.80204,21343.35305,932.7249646,30139.86028,15842.59488,3625.416274,32440.79614,10415.61841,7773.55251,32938.39255
25425.69353,20793.40096,843.9547381,29060.27174,15652.68628,3286.675072,31313.22826,10546.54457,7070.145308,31946.59146
25900.66438,21340.92664,802.7287608,29516.35526,16285.97499,3131.89929,31832.09258,11233.38821,6758.242163,32619.92922
25604.94313,21254.42277,739.1942759,29090.67316,16437.24018,2889.131399,31392.62411,11594.22902,6253.064701,32300.1381
23744.14171,19855.4122,636.8820335,26891.68296,15555.49601,2493.481668,29030.93236,11209.28846,5412.245946,29980.35098
23548.16183,19835.83531,585.2417808,26582.98422,15737.3367,2295.039139,28702.13891,11574.30362,4995.21241,29739.32113
23557.65069,19988.07352,540.8808111,26504.39,16053.94821,2124.385846,28615.06939,12039.94271,4635.934839,29736.96299
23952.2767,20469.44047,506.4298618,26855.04446,16638.15919,1992.039709,28984.69736,12713.22933,4358.030174,30199.60443
22642.16392,19488.22767,439.3269972,25295.5772,16025.88066,1730.547752,27286.84309,12466.02098,3795.011568,28494.66983
22872.27139,19825.96247,405.7313709,25458.81044,16489.19644,1600.37508,27441.82072,13047.42955,3517.53326,28711.08723
21787.97574,19019.01644,351.8975652,24160.31602,15993.28598,1389.817473,26016.22087,12863.60062,3061.338987,27261.95677
21558.24622,18949.88969,315.5879978,23812.83139,16106.93171,1247.933492,25610.63835,13159.26057,2754.439732,26869.52936
20589.49993,18223.73234,271.8306073,22652.20312,15652.19054,1076.143627,24327.01501,12980.62697,2379.862374,25545.06039
20805.7665,18541.71828,246.3698871,22796.63528,16087.83665,976.4099747,24441.0351,13534.45594,2163.245419,25678.43094
19074.10166,17114.40516,201.3416116,20811.77046,14996.86453,798.7721489,22270.49981,12790.833,1772.724694,23402.51372
19756.75809,17846.86147,184.6307519,21464.17561,15789.75622,733.1799802,22919.70307,13644.97289,1629.773225,24081.219
19038.13556,17313.15822,156.2940242,20592.65763,15461.49244,621.2105413,21937.28247,13530.11944,1382.9535,23037.89371
18329.9323,16780.15526,131.0320644,19737.59865,15122.4401,521.2390017,20972.11527,13393.33942,1162.016753,22006.2611
17839.89794,16439.49538,109.929291,19121.74194,14947.09945,437.6318405,20260.71122,13391.02042,976.8912364,21235.19988
17536.03505,16265.46735,92.05856903,18707.87412,14916.6645,366.7494263,19762.08347,13511.38189,819.6419723,20681.65935
17647.23602,16475.14059,77.84832119,18736.31259,15235.88132,310.3402246,19727.63829,13946.22178,694.3307747,20607.80336
17612.53686,16548.93899,64.22927146,18608.02673,15429.10353,256.2002484,19524.29833,14265.52852,573.770419,20351.12554
16325.58957,15438.02248,48.25402057,17162.27923,14507.59082,192.5804508,17940.53793,13542.6944,431.6763288,18653.33964
16224.85356,15440.34931,37.932356,16969.59135,14621.6696,151.459088,17669.25509,13774.64898,339.7711143,18318.85842
16672.05046,15966.07292,29.89460045,17346.86751,15232.78615,119.4153202,17986.8428,14476.1904,268.0738041,18588.48513
15910.45112,15332.1757,21.01778602,16466.94484,14734.43807,83.98684115,16999.42477,14119.63577,188.6545948,17505.75509
15757.84133,15279.52621,14.51882582,16221.19692,14787.58705,58.03476553,16668.29925,14283.39739,130.4263191,17097.89997
14857.22006,14495.14224,8.824016306,15210.25883,14124.67573,35.28021519,15553.62439,13746.48598,79.32107505,15886.69998
14473.20368,14206.97013,4.897347146,14734.4498,13936.02107,19.58438671,14990.44166,13660.63322,44.04611815,15240.91781
14218.65784,14041.95536,2.195971387,14393.13705,13863.11183,8.782863878,14565.31183,13682.21045,19.75761293,14735.10207
14363.40251,14270.49509,0.600957047,14455.70508,14176.99452,2.403752594,14547.3912,14082.91255,5.40815987,14638.44933
13929.9027,13922.69336,0.003731143,13937.10829,13915.48031,0.014924567,13944.31015,13908.26353,0.033580265,13951.50827
12734.43109,12803.51268,0.374753021,12664.97677,12872.21547,1.498979059,12595.15586,12940.53339,3.372579041,12524.9745
12514.93608,12657.08758,1.614634648,12371.18828,12797.58798,6.457916013,12225.89962,12936.38309,14.5279766,12079.12611
13444.59402,13676.96547,4.016223137,13208.27576,13905.18306,16.06131406,12968.22126,14129.04346,36.12454047,12724.6444
12026.2722,12305.28112,6.472992945,11740.94047,12577.52018,25.88160058,11449.74308,12842.55319,58.19472594,11153.1466
11237.40127,11564.49277,9.520781659,10901.06613,11881.51729,38.05916225,10556.3339,12187.67688,85.54330895,10204.0723
11526.41465,11929.90692,14.12460157,11109.29222,12318.30301,56.44708684,10680.05517,12690.19175,126.8136839,10240.26309
11658.87252,12135.66561,19.49859665,11163.37823,12591.39791,77.89789035,10651.63489,13023.81406,174.9088699,10126.17505
10255.07183,10734.75868,22.43762691,9753.99688,11189.95793,89.60552647,9234.771546,11617.7283,201.069692,8700.750808
10580.99869,11138.05234,29.32698259,9996.16203,11662.77235,117.068356,9388.319926,12150.87226,262.5073544,8762.437889
10339.34331,10944.28075,35.39386265,9701.082854,11509.80381,141.2190564,9035.926252,12030.21803,316.4099875,8350.57122
10641.69287,11326.59847,44.08092543,9915.543432,11961.93158,175.7876664,9156.9803,12539.9664,393.5186353,8375.227801
9111.667526,9751.337272,44.90697036,8430.243431,10340.01613,178.9794454,7716.904436,10869.20385,400.2814803,6981.95083
8633.002046,9289.425855,49.9122106,7930.46118,9888.635717,198.8050731,7193.679757,10420.50195,444.1615438,6435.113116
9265.09421,10023.53567,62.08608704,8449.649038,10710.14234,247.130275,7593.145915,11311.48785,551.5140853,6712.33348
9159.265678,9962.293949,70.40459655,8292.005453,10683.11352,280.0422949,7379.927936,11305.58797,624.2201037,6443.451075
8465.245846,9256.558584,73.97019072,7606.877489,9960.718346,294.0021057,6703.253916,10559.84124,654.5074864,5777.324897
7817.462315,8593.516403,77.04033909,6972.015827,9277.993501,305.9590507,6081.345206,9851.326874,680.2121736,5170.911517
7360.395286,8133.648492,81.23483829,6514.441444,8809.495025,322.3438373,5622.815843,9366.341066,715.6233785,4714.006611
7598.517242,8440.660498,93.33469166,6673.383573,9169.926961,370.0264607,5698.091075,9760.436075,820.2559379,4707.251393
7093.179176,7920.200109,96.42553874,6180.975327,8629.621078,381.9225271,5219.344558,9193.634644,845.3002331,4245.980268
6740.900941,7565.633434,100.9039727,5827.609826,8266.281676,399.2694185,4865.10041,8812.66501,882.2441458,3894.833108
7775.693795,8771.689679,127.5780433,6668.461459,9609.517547,504.3006655,5502.165722,10249.69875,1112.416607,4331.762715
6233.932767,7068.182681,111.6426733,5302.98065,7762.908374,440.8400788,4323.11207,8282.4496,970.6945252,3344.623647
6021.254212,6861.500322,117.2535655,5080.116884,7554.051483,462.4829561,4090.511952,8060.33093,1016.458064,3107.562792
5752.303318,6587.876567,121.3744505,4812.986338,7269.374946,478.1867561,3826.505816,7755.748087,1048.944164,2852.28286
6096.94437,7017.342596,138.943845,5058.577342,7760.013296,546.7541689,3969.6596,8276.737066,1196.953058,2900.891337
6184.282655,7153.060755,151.7606907,5087.517427,7926.255206,596.4536559,3939.291899,8449.916342,1303.050431,2819.723541
5356.098211,6225.56474,141.1423047,4368.4013,6911.784459,554.014967,3336.331394,7363.443654,1207.744451,2337.063978
5246.276707,6127.66052,148.0740473,4241.69555,6815.396209,580.460333,3194.21524,7254.51168,1262.597352,2187.562982
4755.315864,5581.127369,143.4110083,3810.998207,6218.043148,561.42013,2828.665065,6611.774502,1218.397582,1892.047426
5338.158097,6295.336816,171.6305668,4240.123683,7024.853432,670.9571144,3100.814163,7460.548182,1452.695786,2023.553364
4490.011125,5320.420737,153.5809386,3534.424756,5945.694288,599.5356009,2545.674075,6305.62482,1294.923463,1618.964886
4958.639954,5903.619196,180.0868336,3867.893434,6606.412849,701.9726785,2742.670903,6995.31333,1512.408374,1697.781292
4044.499495,4837.979842,155.6709458,3125.888899,5420.699552,605.8841692,2181.282184,5729.77299,1302.053799,1312.618912
4414.173537,5304.917276,179.7447251,3379.956073,5950.693479,698.4982881,2320.106489,6277.920612,1497.152469,1355.386988
3818.901224,4610.883464,164.2451147,2896.735816,5177.560627,637.2536159,1955.144948,5450.871317,1362.214289,1107.219441
4131.776715,5011.707991,187.3961502,3104.358448,5632.924125,725.896697,2059.324508,5916.899982,1547.432211,1128.772928
4060.935161,4948.402027,193.9448447,3021.907683,5566.418129,750.0159524,1969.342897,5832.886866,1594.345429,1043.062388
3941.782161,4825.123993,197.954316,2904.846995,5431.73071,764.2215519,1858.87187,5677.038639,1619.861536,949.6703704
3317.499771,4079.347952,174.9548426,2420.874303,4595.112766,674.2584542,1520.468597,4789.440936,1424.962539,747.8319963
3891.481109,4806.688044,215.2403443,2811.654519,5417.318339,828.0459913,1732.339533,5629.992048,1744.704331,818.5891731
3028.323352,3757.263956,175.4615817,2166.156111,4236.439363,673.794603,1308.600254,4389.241941,1415.328631,592.7565631
3008.502775,3749.261491,182.3908821,2130.261773,4228.869604,699.1137033,1261.159219,4367.257416,1463.902531,546.290197
3002.491188,3758.291219,190.2532436,2104.32928,4240.110695,727.8813526,1220.215762,4364.043236,1519.259163,504.1144464
2605.645371,3275.857485,172.3888763,1807.385454,3696.403782,658.2734794,1025.931556,3790.971101,1369.484229,403.087844
2648.342651,3344.04885,182.7584948,1817.887687,3773.589007,696.5113254,1009.554966,3855.823986,1444.21178,376.0366551
2185.469692,2771.531549,157.1600382,1484.392286,3127.445978,597.7660557,806.0260211,3183.293571,1235.260979,283.635982
2467.374617,3142.495705,184.7260972,1658.07204,3545.631455,701.1986086,879.7805787,3594.494912,1443.996594,291.3629327
2442.040179,3123.525355,190.1778887,1623.448891,3523.499504,720.4133604,841.2088322,3557.209156,1478.350914,261.074612
2185.980051,2807.884448,176.9298298,1437.481801,3166.507488,668.8321582,726.9010852,3183.027914,1367.592457,210.4154512
1754.778056,2263.519906,147.4934502,1141.303771,2551.643466,556.3763989,562.8398132,2553.517327,1133.509762,151.1539747
2001.457633,2592.543158,174.5638244,1287.361785,2921.183024,657.0762046,618.7087251,2909.852051,1333.713889,153.2317451
1714.039506,2229.494358,155.0102569,1090.189886,2510.726427,582.2013743,510.2338282,2489.083973,1177.291455,115.7447774
1555.720886,2031.944193,145.7772027,978.3443836,2286.802183,546.3105547,445.5607154,2255.961547,1100.4942,91.859427
2117.205568,2776.683329,205.4174258,1316.294826,3122.704969,768.0870761,582.8666889,3065.011598,1541.237965,108.2340699
1784.296695,2349.645884,179.1292365,1096.574845,2640.335841,668.2653922,471.7300921,2578.064206,1335.651195,78.07516384
2169.02024,2867.872563,225.1682864,1317.548229,3219.83436,838.0796181,550.1534365,3127.065341,1668.353508,80.16051744
1897.449833,2518.931912,203.5574104,1139.082611,2825.349576,755.8696142,461.254567,2728.852705,1498.588384,58.29939278
1660.293603,2212.941725,183.955384,984.9217948,2479.552752,681.4607595,386.4058684,2381.340285,1345.497986,41.61365794
1563.821647,2092.668471,178.8432607,916.6120474,2342.164108,660.9306396,348.0593733,2236.35858,1299.50796,31.23905347
1374.750069,1846.946649,162.189197,796.0727342,2064.671779,597.9252215,292.277373,1959.688428,1170.644449,21.25802433
1279.219303,1725.370424,155.6033607,731.7343385,1926.306636,572.2322909,259.476153,1817.227215,1115.526455,14.74518333
1230.368439,1665.975916,154.2252445,695.138606,1857.484326,565.7495242,237.804592,1741.376614,1098.083737,10.04908555
1340.148982,1821.681063,173.0204243,747.7648515,2028.193835,633.0943726,246.4883838,1889.281528,1223.37024,7.218233205
1660.323284,2265.621061,220.6711201,914.8036221,2518.678321,805.3896499,290.1964545,2330.856287,1549.345283,5.283945106
1130.982586,1549.228926,154.6708176,615.2639242,1719.559914,563.048243,187.5767253,1580.707566,1078.239089,1.759893145
931.8616867,1281.344766,131.0692613,500.4652342,1419.882109,475.8850697,146.4309423,1296.324456,907.1382612,0.471523749
956.2069673,1319.809337,138.2615768,506.9176609,1459.992613,500.6729823,142.1316859,1323.655534,949.9531961,0.029546701
313.744792,434.6808805,46.6160328,164.1612897,479.9898831,168.3553436,44.03861923,432.0707502,317.9262348,0.04046667
789.3274576,1097.680623,120.4590991,407.5729058,1209.842502,433.8681499,104.4361719,1081.148901,815.4239395,0.629909872
787.7602868,1099.582405,123.4297224,401.3660974,1209.599006,443.3555958,98.06108514,1072.919781,829.2375815,1.603443243
662.7444281,928.5064302,106.5711589,333.1465407,1019.363666,381.7457655,77.46033231,897.3445253,710.5211658,2.543746142
693.8526133,975.6667187,114.4611817,344.0667029,1068.922942,408.867672,75.97967403,933.7176675,757.2452103,4.303893453
886.6289327,1251.301528,149.9907088,433.6571646,1367.974219,534.2775426,90.75573239,1185.55264,984.5701231,8.091143694
736.316304,1042.943463,127.689981,355.1736159,1137.675388,453.5503405,70.28067137,978.0688586,831.5842257,9.279486647
792.8723464,1127.110336,140.8991427,377.1317188,1226.694969,499.0353726,70.38438188,1045.99571,910.3075915,13.18460168
624.0348658,890.2857983,113.5987154,292.6532852,966.6812833,401.1797351,51.37619824,817.4339847,728.0262164,13.22944875
757.6322702,1084.743803,141.2320452,350.2663359,1174.995407,497.3129586,57.67353953,985.1788824,897.7680428,19.93347108
999.6334386,1436.310648,190.7569093,455.5290602,1551.973009,669.7245642,70.12999889,1290.047716,1202.630171,31.94275136
364.5282093,525.6158872,71.18582126,163.7122445,566.5039893,249.1824349,23.4855322,466.7668798,445.0716996,13.89827366
619.1110116,895.8319034,123.6845259,273.9882357,963.0123861,431.6541369,36.48974858,786.3877745,766.8322336,27.74910821
394.9384312,573.4545994,80.69111476,172.2043489,614.8195074,280.7576461,21.20500656,497.4990874,496.0473913,20.54882523
158.9348152,231.5748531,33.19961773,68.26881101,247.6029809,115.163037,7.738067432,198.5051551,202.3517909,9.496145222
406.0698562,593.6998741,86.69696385,171.8023681,633.0239665,299.8105833,17.8366597,502.734137,523.8639598,27.59997746
379.9392841,557.3980724,82.88593169,158.3082155,592.6256671,285.743209,14.97218407,466.1562547,496.4784023,29.13479317
568.7849089,837.2895352,126.7521926,233.3636264,887.6172825,435.6038,19.98294548,691.4163629,752.5654071,48.8493957
832.5734041,1229.752788,189.4745407,336.3083638,1299.799906,649.1084611,25.89582071,1002.496135,1114.995925,79.56387803
465.8260988,690.3641016,108.2320523,185.2261753,727.4768925,369.6083327,12.72598293,555.4520741,631.2137534,49.24470997
552.864519,822.0981834,131.1112642,216.368083,863.6165029,446.3079495,13.14738947,652.6762077,757.7453474,64.31390225
639.559023,954.1743512,154.7672712,246.3103753,999.2067293,525.1361114,13.10299692,747.3246347,886.3183843,81.47755281
287.8612255,430.8876398,71.06394811,109.0796188,449.7760645,240.3420123,5.020444187,332.854447,403.2292571,39.98679551
537.1173045,806.6320143,135.2370854,200.2247712,839.2415339,455.8829033,7.863085512,614.4341591,760.2481239,81.02961369
255.5644176,385.0559968,65.61190806,93.7057368,399.2908198,220.4483886,3.088314173,289.1569461,365.3961056,41.71782781
298.6098247,451.3740704,78.15186528,107.6750195,466.4776672,261.7098441,2.918914804,334.0841629,431.1289494,52.56555198
198.6825171,301.2957859,52.99652476,70.44376109,310.3067345,176.8782036,1.532123007,219.7460009,289.5788057,37.59856951
68.1631546,103.6993222,18.52641969,23.75912783,106.4273414,61.62465234,0.401701398,74.5093784,100.2599363,13.82649294
-166.9815889,-254.847081,-46.2347062,-57.2100321,-260.6222831,-153.2699647,-0.721383593,-180.3514207,-247.7910536,-36.20802958
123.4477457,189.0040644,34.81336083,41.56553042,192.5897709,115.0140415,0.36932059,131.7082553,184.7609372,28.54268659
197.1296766,302.7673389,56.60900928,65.21858673,307.381031,186.378788,0.376020624,207.7060462,297.4826035,48.48539614
166.0027127,255.7604712,48.53206952,53.95420158,258.692221,159.2340296,0.177102624,172.6900527,252.511877,43.33680705
-239.3128123,-369.860253,-71.21488441,-76.39889158,-372.6881787,-232.8435401,-0.112296246,-245.731047,-366.8309308,-66.17344753
624.6719085,968.4327584,189.1737411,195.8408079,972.1016869,616.3549474,0.071157002,632.9568708,964.6359056,182.5961999
48.89819154,76.04110937,15.06677374,15.05192178,76.03286519,48.91671141,4.51E-06,48.87966966,76.04934542,15.08163132
-164.7093036,-256.9238115,-51.62741442,-49.77161744,-255.884821,-167.0223996,-0.020909459,-162.3870045,-257.9250338,-53.50903771
133.9458186,209.5745049,42.70158073,39.72578131,207.8943046,137.6531412,0.066111673,130.2097125,211.1350136,45.75827489
279.5226387,438.6739848,90.61574082,81.34928739,433.3979595,291.0611156,0.307192145,267.8518751,443.3925928,100.2545225
-48.51794377,-76.3722317,-15.99122502,-13.85303806,-75.14469255,-51.1789362,-0.094229951,-45.81681907,-77.42840316,-18.24252926
-363.1762734,-573.3917232,-121.6779249,-101.7131046,-561.8355892,-388.0082502,-1.097522272,-337.8820475,-582.9475005,-142.9474948
36.24698315,57.39834677,12.34254948,9.955372951,56.00534701,39.21429608,0.157216168,33.2141951,58.50418232,14.91479513
78.38247105,124.4895221,27.12162718,21.1075926,120.9518766,85.85319607,0.461437506,70.72174068,127.1825308,33.67346181
234.6906455,373.8425914,82.50547868,61.95207698,361.6561413,260.2049505,1.799996419,208.4435916,382.7273387,105.1356982
-6.006027866,-9.595163173,-2.144827254,-1.553790165,-9.241965997,-6.739195435,-0.058162374,-5.249455109,-9.841454109,-2.802289792
233.7807365,374.5749177,84.79313474,59.25998889,359.1976098,265.4302241,2.788688013,201.0220449,384.8160367,113.4784095
191.4482819,307.6375695,70.51486918,47.53935074,293.6938084,219.905142,2.757269182,161.9075296,316.4928742,96.57457004
